EW,Sell,2010-03-01 00:00:00,2.0512820512820515
ATVI,Sell,2010-03-01 00:00:00,6.6727605118829985
LH,Sell,2010-03-01 00:00:00,0.20218358269308534
DVA,Sell,2010-03-01 00:00:00,0.7606973058637084
ROL,Sell,2010-03-01 00:00:00,20.657276995305164
ORLY,Sell,2010-03-01 00:00:00,0.32853171594642405
PEP,Sell,2010-03-01 00:00:00,0.39413526722371117
ALK,Sell,2010-03-01 00:00:00,17.76103336921421
ALXN,Sell,2010-03-01 00:00:00,2.5450274079874706
PG,Sell,2010-03-01 00:00:00,0.01574555188159345
BDX,Sell,2010-03-01 00:00:00,0.30372057706909644
CVS,Sell,2010-03-01 00:00:00,0.7265329845975008
CL,Sell,2010-03-01 00:00:00,0.6921241050119332
TDG,Sell,2010-03-01 00:00:00,1.4068441064638784
HD,Sell,2010-03-01 00:00:00,3.149856824689787
HRL,Sell,2010-03-01 00:00:00,3.6786060019361084
EXPD,Sell,2010-03-01 00:00:00,0.9906439185470555
ROP,Sell,2010-03-01 00:00:00,1.6876122082585276
TSCO,Sell,2010-03-01 00:00:00,6.210746685275645
MMC,Sell,2010-03-01 00:00:00,2.6992287917737787
JKHY,Sell,2010-03-01 00:00:00,0.0
PBCT,Buy,2010-03-01 00:00:00,1.9732654360280075
ADM,Buy,2010-03-01 00:00:00,1.5846257585974377
SO,Buy,2010-03-01 00:00:00,0.7797878976918278
WMT,Buy,2010-03-01 00:00:00,0.3339517625231911
WEC,Buy,2010-03-01 00:00:00,0.9326845093268451
GIS,Buy,2010-03-01 00:00:00,0.11040574109853714
ED,Buy,2010-03-01 00:00:00,1.0882148645519796
FE,Buy,2010-03-01 00:00:00,3.967238290248272
ABT,Buy,2010-03-01 00:00:00,0.11051759071652238
XOM,Buy,2010-03-01 00:00:00,0.6269113149847094
XEL,Buy,2010-03-01 00:00:00,0.8563273073263559
BAX,Buy,2010-03-01 00:00:00,0.6984459577440195
AMGN,Buy,2010-03-01 00:00:00,1.124780316344464
ATO,Buy,2010-03-01 00:00:00,0.46544933762978874
ES,Buy,2010-03-01 00:00:00,0.19149751053236308
DUK,Buy,2010-03-01 00:00:00,0.7883565797453002
CPB,Buy,2010-03-01 00:00:00,0.8095952023988006
MKC,Buy,2010-03-01 00:00:00,0.1607717041800643
KMB,Buy,2010-03-01 00:00:00,0.04938271604938271
MO,Buy,2010-03-01 00:00:00,0.1973359644795264
D,Buy,2010-03-01 00:00:00,0.26109660574412535
TYL,Buy,2010-03-01 00:00:00,2.349172450613988
VZ,Buy,2010-03-01 00:00:00,1.7937219730941705
CVX,Buy,2010-03-01 00:00:00,0.5493750858398572
DGX,Buy,2010-03-01 00:00:00,0.3342716396903589
CNP,Buy,2010-03-01 00:00:00,6.029411764705882
GILD,Buy,2010-03-01 00:00:00,1.4736842105263157
SRE,Buy,2010-03-01 00:00:00,1.460446247464503
T,Buy,2010-03-01 00:00:00,1.8
SHW,Buy,2010-03-01 00:00:00,2.023529411764706
FIS,Buy,2010-03-01 00:00:00,2.6874729085392284
MCD,Buy,2010-03-01 00:00:00,0.40637699281025325
ADP,Buy,2010-03-01 00:00:00,0.02382654276864427
ETR,Buy,2010-03-01 00:00:00,0.24431014530024434
CMS,Buy,2010-03-01 00:00:00,1.1053315994798438
AEP,Buy,2010-03-01 00:00:00,1.4731879787860933
PEG,Buy,2010-03-01 00:00:00,1.149802890932983
RE,Buy,2010-03-01 00:00:00,0.33926064576509124
PPL,Buy,2010-03-01 00:00:00,1.8652849740932642
KO,Buy,2010-03-01 00:00:00,1.9144144144144144
PNW,Buy,2010-03-01 00:00:00,0.24570024570024568
NEE,Buy,2010-03-01 00:00:00,6.075949367088608
EXC,Buy,2010-03-01 00:00:00,1.4394961763382816
K,Buy,2010-03-01 00:00:00,1.5912576687116566
AEE,Buy,2010-03-01 00:00:00,1.9169329073482428
JNJ,Buy,2010-03-01 00:00:00,0.34705789556712413
MMM,Buy,2010-03-01 00:00:00,0.3102506825515016
AAP,Buy,2010-03-01 00:00:00,0.09685230024213076
SJM,Buy,2010-03-01 00:00:00,0.9914300117627289
UPS,Buy,2010-03-01 00:00:00,0.3058623619371283
TJX,Buy,2010-03-01 00:00:00,116.69865642994242
WM,Buy,2010-03-01 00:00:00,36.439916092298475
TJX,Sell,2010-04-01 00:00:00,116.69865642994242
WM,Sell,2010-04-01 00:00:00,36.439916092298475
SO,Sell,2010-04-01 00:00:00,0.3590664272890485
AON,Sell,2010-04-01 00:00:00,0.48848569434752265
ED,Sell,2010-04-01 00:00:00,0.17817371937639198
CLX,Sell,2010-04-01 00:00:00,0.23335407591785937
XOM,Sell,2010-04-01 00:00:00,0.014790711433219937
HSY,Sell,2010-04-01 00:00:00,1.3237343241987922
AMGN,Sell,2010-04-01 00:00:00,0.7072368421052632
ES,Sell,2010-04-01 00:00:00,1.6803718269574546
ATO,Sell,2010-04-01 00:00:00,0.17271157167530224
RMD,Sell,2010-04-01 00:00:00,2.416823603264281
LNT,Sell,2010-04-01 00:00:00,1.1841326228537596
DLTR,Sell,2010-04-01 00:00:00,3.010536879076769
EW,Sell,2010-04-01 00:00:00,5.973715651135007
MKC,Sell,2010-04-01 00:00:00,0.05184033177812338
CPB,Sell,2010-04-01 00:00:00,1.152980877390326
ATVI,Sell,2010-04-01 00:00:00,5.87248322147651
LH,Sell,2010-04-01 00:00:00,0.12958403524685758
D,Sell,2010-04-01 00:00:00,1.7212526894573275
VZ,Sell,2010-04-01 00:00:00,1.7902813299232736
CVX,Sell,2010-04-01 00:00:00,0.32598774286086846
CNP,Sell,2010-04-01 00:00:00,2.7586206896551726
SHW,Sell,2010-04-01 00:00:00,2.021978021978022
DGX,Sell,2010-04-01 00:00:00,0.13543253766717453
T,Sell,2010-04-01 00:00:00,0.5361930294906166
MCD,Sell,2010-04-01 00:00:00,0.429121041728322
ETR,Sell,2010-04-01 00:00:00,0.3765792031098154
ORLY,Sell,2010-04-01 00:00:00,0.8108752683043168
ADP,Sell,2010-04-01 00:00:00,0.5432322317790855
PEP,Sell,2010-04-01 00:00:00,0.3599280143971205
ALXN,Sell,2010-04-01 00:00:00,1.6129032258064515
CVS,Sell,2010-04-01 00:00:00,0.7176373171404914
KO,Sell,2010-04-01 00:00:00,0.216998191681736
PNW,Sell,2010-04-01 00:00:00,0.23615848858567307
ALK,Sell,2010-04-01 00:00:00,8.12133072407045
AEE,Sell,2010-04-01 00:00:00,1.058601134215501
JNJ,Sell,2010-04-01 00:00:00,0.09122700319294512
MDLZ,Sell,2010-04-01 00:00:00,0.988793671720501
MMM,Sell,2010-04-01 00:00:00,0.10733452593917711
UPS,Sell,2010-04-01 00:00:00,1.0911925175370225
JKHY,Sell,2010-04-01 00:00:00,1.273100616016427
ROP,Sell,2010-04-01 00:00:00,0.4266211604095563
MMC,Sell,2010-04-01 00:00:00,0.7367990176013098
TSCO,Sell,2010-04-01 00:00:00,0.40404040404040403
PBCT,Buy,2010-04-01 00:00:00,2.547770700636943
ADM,Buy,2010-04-01 00:00:00,2.095499828237719
KR,Buy,2010-04-01 00:00:00,6.124314442413163
CHD,Buy,2010-04-01 00:00:00,1.7129356172474897
LDOS,Buy,2010-04-01 00:00:00,2.4110218140068884
WMT,Buy,2010-04-01 00:00:00,0.05406379527842854
WEC,Buy,2010-04-01 00:00:00,0.9619238476953909
FE,Buy,2010-04-01 00:00:00,0.6588950836289914
GIS,Buy,2010-04-01 00:00:00,1.569066965536565
ABT,Buy,2010-04-01 00:00:00,1.302870090634441
XEL,Buy,2010-04-01 00:00:00,0.7476635514018692
BAX,Buy,2010-04-01 00:00:00,0.3091190108191654
DUK,Buy,2010-04-01 00:00:00,0.8937639650619541
WRB,Buy,2010-04-01 00:00:00,1.4908256880733943
KMB,Buy,2010-04-01 00:00:00,0.048
DVA,Buy,2010-04-01 00:00:00,0.8485229415461973
MO,Buy,2010-04-01 00:00:00,0.24003840614498323
TYL,Buy,2010-04-01 00:00:00,1.4814814814814816
GILD,Buy,2010-04-01 00:00:00,3.8124452234881683
ROL,Buy,2010-04-01 00:00:00,8.196721311475411
SRE,Buy,2010-04-01 00:00:00,0.07889546351084813
FIS,Buy,2010-04-01 00:00:00,0.2532714225411566
AEP,Buy,2010-04-01 00:00:00,0.5508843142939982
PEG,Buy,2010-04-01 00:00:00,1.6932270916334662
CMS,Buy,2010-04-01 00:00:00,1.2804097311139566
RE,Buy,2010-04-01 00:00:00,1.2993441405766613
PG,Buy,2010-04-01 00:00:00,0.6470959595959596
PPL,Buy,2010-04-01 00:00:00,2.369165487977369
BDX,Buy,2010-04-01 00:00:00,0.49392097264437695
K,Buy,2010-04-01 00:00:00,0.09326618168252192
CL,Buy,2010-04-01 00:00:00,0.186436728035423
NEE,Buy,2010-04-01 00:00:00,0.1638001638001638
EXC,Buy,2010-04-01 00:00:00,0.971093044263776
TDG,Buy,2010-04-01 00:00:00,0.6441834028040925
KEY,Buy,2010-04-01 00:00:00,160.8974358974359
HRL,Buy,2010-04-01 00:00:00,1.1385199240986719
AAP,Buy,2010-04-01 00:00:00,0.1652502360717658
SJM,Buy,2010-04-01 00:00:00,0.36466103099618763
EXPD,Buy,2010-04-01 00:00:00,0.7366984993178718
HD,Buy,2010-04-01 00:00:00,0.030883261272390362
ECL,Buy,2010-04-01 00:00:00,28.246680171055594
ALK,Sell,2010-05-03 00:00:00,122.92864967392435
JKHY,Sell,2010-05-03 00:00:00,51.57134382842801
UPS,Sell,2010-05-03 00:00:00,19.577745713555778
KEY,Sell,2010-05-03 00:00:00,160.8974358974359
ECL,Sell,2010-05-03 00:00:00,28.246680171055594
KR,Sell,2010-05-03 00:00:00,2.0228671943711523
SO,Sell,2010-05-03 00:00:00,0.5778676683039584
CHD,Sell,2010-05-03 00:00:00,0.17321016166281755
WEC,Sell,2010-05-03 00:00:00,2.3577844311377247
HSY,Sell,2010-05-03 00:00:00,2.2287636669470143
XEL,Sell,2010-05-03 00:00:00,0.6787330316742081
ATO,Sell,2010-05-03 00:00:00,0.435656836461126
DUK,Sell,2010-05-03 00:00:00,0.2559558968300847
WRB,Sell,2010-05-03 00:00:00,1.5925315760571115
LNT,Sell,2010-05-03 00:00:00,0.17371163867979156
DLTR,Sell,2010-05-03 00:00:00,0.29397354238118567
MKC,Sell,2010-05-03 00:00:00,0.40404040404040403
MO,Sell,2010-05-03 00:00:00,0.3738317757009346
EW,Sell,2010-05-03 00:00:00,4.875283446712018
FIS,Sell,2010-05-03 00:00:00,4.258555133079848
CVX,Sell,2010-05-03 00:00:00,0.9175419533985272
RMD,Sell,2010-05-03 00:00:00,2.125800815375655
MCD,Sell,2010-05-03 00:00:00,0.644077289274713
PEG,Sell,2010-05-03 00:00:00,2.563320109856576
ROL,Sell,2010-05-03 00:00:00,1.5981735159817352
CMS,Sell,2010-05-03 00:00:00,2.7861901877649906
ORLY,Sell,2010-05-03 00:00:00,4.18342719227675
SHW,Sell,2010-05-03 00:00:00,7.161604799400075
CVS,Sell,2010-05-03 00:00:00,0.1348435814455232
K,Sell,2010-05-03 00:00:00,0.01826817683595177
NEE,Sell,2010-05-03 00:00:00,5.47112462006079
TDG,Sell,2010-05-03 00:00:00,1.148612829121753
MMM,Sell,2010-05-03 00:00:00,0.723750139182719
AAP,Sell,2010-05-03 00:00:00,1.964594127806563
HD,Sell,2010-05-03 00:00:00,3.038751045441874
EXPD,Sell,2010-05-03 00:00:00,3.8662239089184065
ROP,Sell,2010-05-03 00:00:00,0.8821170809943865
TSCO,Sell,2010-05-03 00:00:00,9.128386336866901
PBCT,Buy,2010-05-03 00:00:00,2.779573367808662
ADM,Buy,2010-05-03 00:00:00,3.0663780663780664
LDOS,Buy,2010-05-03 00:00:00,0.3440366972477064
AON,Buy,2010-05-03 00:00:00,0.9667531242631455
GIS,Buy,2010-05-03 00:00:00,0.6717044500419815
FE,Buy,2010-05-03 00:00:00,2.0079260237780714
WMT,Buy,2010-05-03 00:00:00,1.190919240788984
ED,Buy,2010-05-03 00:00:00,0.021867483052700636
CLX,Buy,2010-05-03 00:00:00,0.43715846994535523
ABT,Buy,2010-05-03 00:00:00,1.4546884214664833
XOM,Buy,2010-05-03 00:00:00,0.29481132075471694
AMGN,Buy,2010-05-03 00:00:00,1.5627713144643167
BAX,Buy,2010-05-03 00:00:00,5.389473684210526
ES,Buy,2010-05-03 00:00:00,1.2252252252252251
LH,Buy,2010-05-03 00:00:00,0.02545824847250509
DVA,Buy,2010-05-03 00:00:00,1.011378002528445
GILD,Buy,2010-05-03 00:00:00,9.356136820925554
KMB,Buy,2010-05-03 00:00:00,0.8503679476696647
CPB,Buy,2010-05-03 00:00:00,0.22203719122953094
ATVI,Buy,2010-05-03 00:00:00,9.417040358744394
D,Buy,2010-05-03 00:00:00,0.09418412997409936
CNP,Buy,2010-05-03 00:00:00,1.2354152367879203
TYL,Buy,2010-05-03 00:00:00,7.701215981470758
RE,Buy,2010-05-03 00:00:00,1.0911925175370225
SRE,Buy,2010-05-03 00:00:00,0.6551518761167362
VZ,Buy,2010-05-03 00:00:00,3.5506998975759645
AEP,Buy,2010-05-03 00:00:00,0.6365740740740741
ETR,Buy,2010-05-03 00:00:00,0.42907931837685426
PPL,Buy,2010-05-03 00:00:00,7.028112449799197
DGX,Buy,2010-05-03 00:00:00,1.2865703207613677
T,Buy,2010-05-03 00:00:00,0.60882800608828
KO,Buy,2010-05-03 00:00:00,2.1949404761904763
ADP,Buy,2010-05-03 00:00:00,0.8701625830089306
EXC,Buy,2010-05-03 00:00:00,0.6798096532970768
PEP,Buy,2010-05-03 00:00:00,0.6545897396864059
PG,Buy,2010-05-03 00:00:00,0.6062539885130823
BDX,Buy,2010-05-03 00:00:00,0.90527420624508
CL,Buy,2010-05-03 00:00:00,1.1393306432470922
ALXN,Buy,2010-05-03 00:00:00,0.5094614264919942
PNW,Buy,2010-05-03 00:00:00,0.5763688760806917
JNJ,Buy,2010-05-03 00:00:00,0.4898209092300628
AEE,Buy,2010-05-03 00:00:00,2.173069460613116
SJM,Buy,2010-05-03 00:00:00,0.1473960039305601
HRL,Buy,2010-05-03 00:00:00,6.0606060606060606
MDLZ,Buy,2010-05-03 00:00:00,1.4381270903010035
BLL,Buy,2010-05-03 00:00:00,96.53092006033182
MMC,Buy,2010-05-03 00:00:00,0.6919006919006919
WM,Buy,2010-05-03 00:00:00,36.488027366020525
BIIB,Buy,2010-05-03 00:00:00,23.88059701492537
TJX,Buy,2010-05-03 00:00:00,108.5665818490246
DTE,Buy,2010-05-03 00:00:00,30.747057410521258
TSCO,Sell,2010-06-01 00:00:00,75.43780816890909
TJX,Sell,2010-06-01 00:00:00,108.5665818490246
LDOS,Sell,2010-06-01 00:00:00,0.8640890451083773
CHD,Sell,2010-06-01 00:00:00,1.516070345664039
GIS,Sell,2010-06-01 00:00:00,2.638888888888889
WMT,Sell,2010-06-01 00:00:00,0.3534956794972506
CLX,Sell,2010-06-01 00:00:00,0.9406887755102041
HSY,Sell,2010-06-01 00:00:00,2.0625
DLTR,Sell,2010-06-01 00:00:00,4.669260700389105
WRB,Sell,2010-06-01 00:00:00,4.2105263157894735
KMB,Sell,2010-06-01 00:00:00,1.3907068062827226
DVA,Sell,2010-06-01 00:00:00,2.5396825396825395
CPB,Sell,2010-06-01 00:00:00,2.047111609646663
LH,Sell,2010-06-01 00:00:00,0.37333333333333335
MO,Sell,2010-06-01 00:00:00,0.49701789264413515
MKC,Sell,2010-06-01 00:00:00,2.5507548152004165
ATVI,Sell,2010-06-01 00:00:00,1.7975402081362346
EW,Sell,2010-06-01 00:00:00,7.603686635944701
PPL,Sell,2010-06-01 00:00:00,4.1551246537396125
FIS,Sell,2010-06-01 00:00:00,4.981684981684982
ROL,Sell,2010-06-01 00:00:00,3.1476997578692494
KO,Sell,2010-06-01 00:00:00,1.0530421216848673
PEP,Sell,2010-06-01 00:00:00,0.46207775653282346
PG,Sell,2010-06-01 00:00:00,0.8829300196206672
ORLY,Sell,2010-06-01 00:00:00,2.173054128802845
SHW,Sell,2010-06-01 00:00:00,1.138594424813506
K,Sell,2010-06-01 00:00:00,1.100951670087703
HRL,Sell,2010-06-01 00:00:00,5.888223552894212
MDLZ,Sell,2010-06-01 00:00:00,1.4878892733564015
AAP,Sell,2010-06-01 00:00:00,3.95076434385547
HD,Sell,2010-06-01 00:00:00,0.11926058437686345
PBCT,Buy,2010-06-01 00:00:00,3.468208092485549
